"insult_slugs","quotes_vec","tweet","tweet_link","date"
"the-media","dishonest","Why isn't anyone using the @CNN Iowa Poll with me having a big lead. They only want to use the one negative poll (2nd place).Dishonest press","https://twitter.com/realDonaldTrump/status/676777302059974656",2015-12-15 14:54:17
"the-media","won't report!","New PPP poll just released in Iowa- up 6 points from last poll. Leading w/ 28%! Don't worry - media won't report it! https://t.co/yjWiLBGUpm","https://twitter.com/realDonaldTrump/status/676880260667805696",2015-12-15 21:43:24
"the-media","always tough when they falsify",".@CharlesHurt Thanks for defending me so brilliantly against @MelindaDC -- Always tough when they falsify.","https://twitter.com/realDonaldTrump/status/677911636519297024",2015-12-18 18:01:43
"the-media","dishonest","For those on TV defending my use of the word ""schlonged,"" bc #MSM is giving it false meaning-tell them it means beaten badly. Dishonest #MSM","https://twitter.com/realDonaldTrump/status/679464490128293888",2015-12-23 00:52:12
"the-media","dishonest reporters!","When I said that Hillary got schlonged by Obama, that means she got beaten badly. A commonly used word in politics. Dishonest reporters!","http://twitter.com/realDonaldTrump/status/679499061251158016",2015-12-23 03:09:35
"the-media","able to so incorrectly define a word for the public","It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!","https://twitter.com/realDonaldTrump/status/679538962948571137",2015-12-23 05:48:08
"the-media","sad!","It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!","https://twitter.com/realDonaldTrump/status/679538962948571137",2015-12-23 05:48:08
"the-media","has not covered my long-shot great finish in Iowa fairly","The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!","http://twitter.com/realDonaldTrump/status/694558166697271297",2016-02-02 16:29:05
"the-media","unfair","I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd","http://twitter.com/realDonaldTrump/status/694559410488737793",2016-02-02 16:34:02
"the-media","pushing the false narrative that I want to raise taxes","Why does the media, with a strong push from Crooked Hillary, keep pushing the false narrative that I want to raise taxes. Exactly opposite!","https://twitter.com/realDonaldTrump/status/730018836808933376",2016-05-10 12:57:08
"the-media","really on a witch-hunt against me","The media is really on a witch-hunt against me. False reporting, and plenty of it - but we will prevail!","https://twitter.com/realDonaldTrump/status/731928825500717057",2016-05-15 19:26:45
"the-media","False reporting, and plenty of it","The media is really on a witch-hunt against me. False reporting, and plenty of it - but we will prevail!","https://twitter.com/realDonaldTrump/status/731928825500717057",2016-05-15 19:26:45
"the-media","disgusting","Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media.","https://twitter.com/realDonaldTrump/status/734939680278519809",2016-05-24 02:50:48
"the-media","dishonest","I just released my financial disclosure forms, the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!","https://twitter.com/realDonaldTrump/status/735058192862969856",2016-05-24 10:41:44
"the-media","dishonest","A suggestion for the dishonest media- https://t.co/zKyRwEaLmz","https://twitter.com/realDonaldTrump/status/735125552064024577",2016-05-24 15:09:24
"the-media","on a new phony kick about my management style","The media is on a new phony kick about my management style. I spend much less money &amp; get much better results! What we need as Prez!","https://twitter.com/realDonaldTrump/status/736655448993107968",2016-05-28 20:28:40
"the-media","biased","Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!","https://twitter.com/realDonaldTrump/status/736671884247478272",2016-05-28 21:33:58
"the-media","phony","Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!","https://twitter.com/realDonaldTrump/status/736671884247478272",2016-05-28 21:33:58
"the-media","totally biased","So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.","https://twitter.com/realDonaldTrump/status/737996614573260800",2016-06-01 13:17:58
"the-media","one big lie!","I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!","https://twitter.com/realDonaldTrump/status/739576535561162752",2016-06-05 21:56:01
"the-media","dishonesty","As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!","https://twitter.com/realDonaldTrump/status/740879092141182976",2016-06-09 12:11:55
"the-media","so totally biased","The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!","https://twitter.com/realDonaldTrump/status/743076652662431744",2016-06-15 13:44:14
"the-media","Dishonest","Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!","https://twitter.com/realDonaldTrump/status/749961528422625281",2016-07-04 13:42:16
"the-media","trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!","Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!","https://twitter.com/realDonaldTrump/status/749961528422625281",2016-07-04 13:42:16
"the-media","so dishonest","The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!","https://twitter.com/realDonaldTrump/status/752211419634933760",2016-07-10 18:42:32
"the-media","If I make a statement, they twist it and turn it to make it sound bad or foolish","The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!","https://twitter.com/realDonaldTrump/status/752211419634933760",2016-07-10 18:42:32
"the-media","They think the public is stupid!","The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!","https://twitter.com/realDonaldTrump/status/752211419634933760",2016-07-10 18:42:32
"the-media","spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails","The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.","https://twitter.com/realDonaldTrump/status/755788382618390529",2016-07-20 15:36:06
"the-media","biased","The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!","https://twitter.com/realDonaldTrump/status/757338816487235584",2016-07-24 22:16:59
"the-media","dishonest","Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!","https://twitter.com/realDonaldTrump/status/757573051215147008",2016-07-25 13:47:45
"the-media","will find a good spinnnn!","Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!","https://twitter.com/realDonaldTrump/status/757573051215147008",2016-07-25 13:47:45
"the-media","phony","No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!","https://twitter.com/realDonaldTrump/status/758120321845235712",2016-07-27 02:02:24
"the-media","coverage this morning of the very average Clinton speech and Convention is a joke","The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!","https://twitter.com/realDonaldTrump/status/759005597899436032",2016-07-29 12:40:10
"the-media","dishonest","The dishonest media didn't mention that Bernie Sanders was very angry looking during Crooked's speech. He wishes he didn't make that deal!","https://twitter.com/realDonaldTrump/status/759070106546638849",2016-07-29 16:56:30
"the-media","dishonest","The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?","https://twitter.com/realDonaldTrump/status/759843323909668865",2016-07-31 20:09:00
"the-media","distorted","Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!","https://twitter.com/realDonaldTrump/status/759915863600304128",2016-08-01 00:57:15
"the-media","one-sided","Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!","https://twitter.com/realDonaldTrump/status/759915863600304128",2016-08-01 00:57:15
"the-media","biased","Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!","https://twitter.com/realDonaldTrump/status/759915863600304128",2016-08-01 00:57:15
"the-media","very dishonest","I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!","https://twitter.com/realDonaldTrump/status/762104411707568128",2016-08-07 01:53:45
"the-media","totally biased","I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!","https://twitter.com/realDonaldTrump/status/762104411707568128",2016-08-07 01:53:45
"the-media","totally distort so many things on purpose","The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!","https://twitter.com/realDonaldTrump/status/762400869858115588",2016-08-07 21:31:46
"the-media","Very dishonest!","The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!","https://twitter.com/realDonaldTrump/status/762400869858115588",2016-08-07 21:31:46
"the-media","desperate to distract from Clinton's anti-2A stance","Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!","https://twitter.com/realDonaldTrump/status/763198483927011329",2016-08-10 02:21:12
"the-media","dishonest","ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!","https://twitter.com/realDonaldTrump/status/764084294704697344",2016-08-12 13:01:06
